id	name	address	zip	city_hotel	cc1	ufi	class	currencycode	minrate	maxrate	preferred	nr_rooms	longitude	latitude	public_ranking	hotel_url	photo_url	desc_en	city_unique	city_preferred	continent_id	review_score	review_nr	
375167	Nawazi Watheer Hotel	Jabal Al-Kaba Street in front of Saptco Station	21955	Makkah	sa	-3096949	4	SAR	150	1900	1	398	39.81636956	21.42891916	1	http://www.booking.com/hotel/sa/nawazi-wathier.html	http://aff.bstatic.com/images/hotel/max500/599/59907236.jpg	"Just 700 metres from King Abdullah Expansion,  Nawazi Watheer Hotel offers modern accomodations with views of the area. The hotel is a 15-minute walk from Masjid Al Haram which can also be reached in 5 minutes by bus."	mecca	Makkah	7	1	1	
67264	Al Ain Rotana	Zayed Bin Sultan Street		Al Ain	ae	-782122	5	AED	382.5	3200		242	55.74883103	24.21846758	1	http://www.booking.com/hotel/ae/al-ain-rotana.html	http://aff.bstatic.com/images/hotel/max500/688/68829511.jpg	"Situated in the centre of Al Ain, this Rotana overlooks a green park. It features a large outdoor pool with sun-lounger terrace and offers elegant accommodations with furnished balconies and mountain views."	al--ayn	Al Ain	7	1	1	
243394	Princessa Hotel	"Maameltein Main Road, after Teleferique"	1200	Jounieh	lb	-805225	4	USD	90	600	1	76	35.64068511	33.99337737	1	http://www.booking.com/hotel/lb/princesssa.html	http://aff.bstatic.com/images/hotel/max500/885/88500481.jpg	"Set along the Mediterranean Sea in the entertainment district of Jounieh Costal road, this 4-star boutique hotel features sumptuous accommodation with free WiFi."	jounie	Jounieh	7	1	1	
1428825	Sweet Inn Apartments - King David Street	19 King David St.	9410143	Jerusalem	il	900000000	0	USD	187.2			1	35.22237236	31.77555803	1	http://www.booking.com/hotel/il/sweet-inn-apartments-king-david-street.html	http://aff.bstatic.com/images/hotel/max500/500/50018813.jpg	"Situated 1.1 km from Western Wall in Jerusalem, this air-conditioned apartment features free WiFi. The property is 1.3 km from Dome of the Rock and free private parking is offered.  There is a seating area and a kitchen."	jerusalem	Jerusalem	7	1	1	
1286514	Charming Architect Loft withTerrace	"Evangelican Brothers Chur, Achrafieh 486 Building"	9611	Beirut	lb	-801546	0	USD	300			1	35.51944792	33.8840566	1	http://www.booking.com/hotel/lb/charming-architect-loft-withterrace.html	http://aff.bstatic.com/images/hotel/max500/832/83222289.jpg	"Set in Beirut, this air-conditioned apartment features free WiFi, a hot tub and a terrace with mountain views. Guests benefit from balcony and a sun terrace.  The kitchen is equipped with a dishwasher and an oven, as well as a coffee machine."	beirut	Beirut	7	1	1	
1145575	Zman Midbar Eco Spirit Lodge	P.O.Box 5131	8915002	Arad	il	-779238	0	USD	39			3	35.24228668	31.27952404	1	http://www.booking.com/hotel/il/zman-midbar.html	http://aff.bstatic.com/images/hotel/max500/353/35349254.jpg	"Offering a fitness centre, Zman Midbar is located in the Judaean Desert, 5 km from the centre of Arad. Free WiFi access is available.  The accommodation provides private and dormitory units."	arad	Arad	7	1	1	
1105980	Rotem`s Guest House	Moshav Paran	86835	Arava	il	44326	0	USD	131.5			2	35.15530586	30.36199407	1	http://www.booking.com/hotel/il/rotem-s-guest-house.html	http://aff.bstatic.com/images/hotel/max500/332/33274512.jpg	"Rotem`s Guest House is situated in Paran, 44 km from Mitzpe Ramon. Free private parking is available on site.  Some units feature a dining area and/or balcony. There is also a kitchenette, fitted with a fridge and stovetop."	paran	Paran	7	1	1	
1827831	Dorrah Suites	حى المؤنسية شارع البلقاء رقم 388	11474	Riyadh	sa	900040280	0	SAR	250			27	46.78389899	24.82738964	1	http://www.booking.com/hotel/sa/dorrah-suites.html	http://aff.bstatic.com/images/hotel/max500/870/87059130.jpg	"Featuring air conditioning, Dorrah Suites is situated in Riyadh, 7 km from King Fahd Stadium. Riyadh Gallery Mall is 16 km from the property. Free WiFi is featured throughout the property.  All units have a flat-screen TV with satellite channels."	riyadh-sa	Riyadh	7	1	1	
1058817	Guy Family Guestroom's	Neve Boker	84990	Midreshet Ben Gurion	il	900049693	0	USD	92			2	34.77943182	30.8542043	1	http://www.booking.com/hotel/il/yrvkh-bgy.html	http://aff.bstatic.com/images/hotel/max500/452/45292485.jpg	"Offering an outdoor pool and a restaurant, Guy Family Guestroom's is located in Midreshet Ben Gurion. Free WiFi access is available in this lodge. Ben Gurion University is 45 km away."	midreshet-ben-gurion	Midreshet Ben Gurion	7	1	1	
1677744	Panorama Best View	Eilot St 61	8807102	Eilat	il	-779626	0	USD	150			1	34.94645377	29.55277222	1	http://www.booking.com/hotel/il/panorama-best-view.html	http://aff.bstatic.com/images/hotel/max500/649/64977537.jpg	"Panorama Best View offers accommodation in Eilat, 6 km from Underwater Observatory Marine Park and 1.4 km from Eilat Promenade. The air-conditioned unit is 3.1 km from Dolphin Reef. Free WiFi is provided throughout the property."	elat	Eilat	7	1	1	
26734	Caesar Premier Eilat Hotel	North Beach	88107	Eilat	il	-779626	0	USD	92.65	399		241	34.95993912	29.55196521	1	http://www.booking.com/hotel/il/caesar-premier-eilat.html	http://aff.bstatic.com/images/hotel/max500/179/17980004.jpg	"The Caesar Premier Eilat Hotel is a newly renovated hotel with free Wi-Fi, situated alongside Eilats beautiful lagoon and offering views over the Red Sea and the Edom Mountains."	elat	Eilat	7	1	1	
1696699	Sweet Inn Apartments - King David Studio	King David 19	9410143	Jerusalem	il	900000000	0	USD				1	35.22225711	31.77548864	1	http://www.booking.com/hotel/il/sweet-inn-apartments-king-david-2.html	http://aff.bstatic.com/images/hotel/max500/641/64188492.jpg	"Located 1.1 km from Western Wall, Sweet Inn Apartments - King David Studio offers accommodation in Jerusalem. The apartment is 1.3 km from Dome of the Rock. Free WiFi is featured .  The unit fitted with a kitchen with a microwave and fridge."	jerusalem	Jerusalem	7	1	1	
1382402	Balcony Hotel	"Jubaiha - Yajouz Street ,Opposite of Tazaj Resturant"	11941	Amman	jo	-970362	3	JOD	45			41	35.86429954	32.02903109	1	http://www.booking.com/hotel/jo/balcony.html	http://aff.bstatic.com/images/hotel/max500/801/80187308.jpg	"Featuring free WiFi and a restaurant, Balcony Hotel offers accommodation in Amman. Free private parking is available on site.  Each room at this hotel is air conditioned and is fitted with a flat-screen TV with satellite channels."	amman	Amman	7	1	1	
580262	Al Tayebat Apartments	"Dahyat Al Rashid , Mohammed Al Ameen Street"	19628	Amman	jo	-970362	0	JOD	30			16	35.88215768	32.0156177	1	http://www.booking.com/hotel/jo/al-tayebat.html	http://aff.bstatic.com/images/hotel/max500/180/18060068.jpg	"Located in central Amman, Al Tayebat Apartment features self-catering accommodation with flat-screen TVs. It provides free parking on-site. Mecca Mall is 15 minutes’ drive away."	amman	Amman	7	1	1	
1736923	Villa Pnai	"Derech Pnei Golan, Harakefet Corner Street"	1200000	Rosh Pinna	il	-781247	0	USD	1330			1	35.53939383	32.97072223	1	http://www.booking.com/hotel/il/pny.html	http://aff.bstatic.com/images/hotel/max500/737/73722581.jpg	"Surrounded by trees and greenery in Rosh Pinna, this villa features a terrace. Guests benefit from garden views and an outdoor pool. Free WiFi is featured throughout the property and free private parking is available on site."	rosh-pinna	Rosh Pinna	7	1	1	
338986	Drachim Hotel	Hanasi Boulevard 1	86100	Dimona	il	-779575	0	USD	125	118		60	35.02519727	31.06075546	1	http://www.booking.com/hotel/il/drachim.html	http://aff.bstatic.com/images/hotel/max500/884/88405029.jpg	"A 30-minute drive from the Dead Sea, Drachim Hotel features a spa. Set in extensive gardens, it offers free Wi-Fi throughout.  The air-conditioned rooms come with an LCD TV, fridge and kettle. Views are of the gardens or the internal courtyard."	dimona	Dimona	7	1	1	
1247096	Lalun Barama	"Qela, Matzok Orvim "	12422	Qela' Alon	il	900052405	0	USD	160			3	35.68361521	33.13308608	1	http://www.booking.com/hotel/il/lalun-barama.html	http://aff.bstatic.com/images/hotel/max500/393/39321230.jpg	"Offering an outdoor pool and an indoor pool, Lalun Barama is located in Bruchim Qela' Alon. It offers studios with a spa bath and free WiFi.  The accommodation will provide you with a TV and air conditioning."	bruchim-qela-alon	Bruchim Qela' Alon	7	1	1	
1079243	Al Rahaba Almomaiazah Furnished Units 6	"Falastin Street, Alandalus District"	21352	Jeddah	sa	-3096108	0	SAR	160			9	39.15819636	21.5206067	1	http://www.booking.com/hotel/sa/al-rahaba-6-furnished-units.html	http://aff.bstatic.com/images/hotel/max500/326/32606183.jpg	Al Rahaba Almomaiazah Furnished Units 6 is a self-catering accommodation located in Jeddah. Free WiFi access is available. The property is 1.5 km from King Fahad Fountain and 3.3 km from Jeddah Mall.	jiddah	Jeddah	7	1	1	
547153	Crowne Plaza Madinah	King Faisal Street - Central Area	20012	Madinah	sa	-3092186	5	SAR	315			506	39.61012781	24.46391828	1	http://www.booking.com/hotel/sa/crown-plaza-medina.html	http://aff.bstatic.com/images/hotel/max500/176/17654686.jpg	"This hotel overlooks the Haram of Masjid al-Nabawi, so pilgrims can walk or take a free shuttle directly to the male and female entrances of the Prophet's Holy Mosque."	medina	Al Madinah	7	1	1	
1139421	Back to Nature via the Bible	Machmanim	20106	Sallama	il	53145	0	USD	92			5	35.33208489	32.90871552	1	http://www.booking.com/hotel/il/back-to-nature-via-the-bible.html	http://aff.bstatic.com/images/hotel/max500/758/75896223.jpg	"Back to Nature via the Bible is located in Mikhmannim and features a garden, a terrace and free WiFi access.  All units here enjoy mountain and garden views and come with a seating area and a fan."	mikhmannim	Mikhmannim	7	1	1	
548511	Ararat Hotel	153 Beit sahour Road		Bethlehem	ps	900048785	4	USD	92			232	35.21439493	31.70481677	1	http://www.booking.com/hotel/ps/ararat.html	http://aff.bstatic.com/images/hotel/max500/167/16799852.jpg	"Situated 15 minutes’ walk from the Church of Nativity, Ararat Hotel offers modern accommodation along with free Wi-Fi and private parking. It has a restaurant and room service."	bethlehem	Bethlehem	7	1	1	
281822	Club In Eilat	P.O.B 1505	88114	Eilat	il	-779626	0	USD	49	1000		188	34.92190808	29.51621775	1	http://www.booking.com/hotel/il/club-inn-eilat.html	http://aff.bstatic.com/images/hotel/max500/356/35652272.jpg	"Located in a valley with views of the desert, Club In Eilat is a resort with spacious accommodation units just 300 metres from Almog Beach. Eilat city centre is 7 km away."	elat	Eilat	7	1	1	
2055594	Bludan Suites	Aseer Al Yarmuk	13243	Riyadh	sa	900040280	0	SAR	200.2			16	46.77340603	24.81267982	1	http://www.booking.com/hotel/sa/bludan-suites-riyadh.html	http://aff.bstatic.com/images/hotel/max500/869/86986799.jpg	"Featuring air conditioning, Bludan Suites offers accommodation in Riyadh. King Fahd Stadium is 7 km away. Free WiFi is featured throughout the property.  The accommodation is equipped with a satellite flat-screen TV."	riyadh-sa	Riyadh	7	1	1	
1373285	Fal Hotel L.L.C	"Yousef Baker Road, Deira Dubai"		Dubai	ae	-782831	1	AED	169			28	55.30925274	25.27070036	1	http://www.booking.com/hotel/ae/fal-llc.html	http://aff.bstatic.com/images/hotel/max500/470/47072268.jpg	"Set 500 metres from Twin Towers Shopping Centre in Dubai, Fal Hotel L.L.C features a restaurant and free WiFi throughout the property.  Each room at this hotel is air conditioned and features a flat-screen TV with cable channels."	dubai	Dubai	7	1	1	
1956946	"Marriott Executive Apartments Downtown, Abu Dhabi"	Sheikh Rashid Bin Saeed Street		Abu Dhabi	ae	-782066	0	AED	562.5			64	54.369731	24.470236	1	http://www.booking.com/hotel/ae/marriott-executive-apartments-downtown-abu-dhabi.html	http://aff.bstatic.com/images/hotel/max500/865/86500690.jpg	"Centrally located in the heart of Abu Dhabi, Marriott Executive Apartments Downtown is situated in Diplomatic and government area. It offers free WiFi in all areas and a swimming pool.  All units feature a modern décor."	abu-dhabi	Abu Dhabi	7	1	1	
1706086	Najddya Chalets- north branch	"north of the king abdul aziz road ,Najddya Chalets,Riyadh"	11666	Sha'ib al Aredh	sa	900040280	0	SAR	2000			1	46.61276937	24.87132206	1	http://www.booking.com/hotel/sa/najddya-chalets-north-branch.html	http://aff.bstatic.com/images/hotel/max500/641/64194633.jpg	"Set in Riyadh in the Riyadh Province Region, 15 km from Riyadh Gallery Mall, Najddya Chalets- north branch boasts an outdoor pool and views of the pool. The accommodation is air conditioned and comes with a hot tub."	riyadh-sa	Riyadh	7	1	1	
69115	Al Diar Capital Hotel	Meena Street		Abu Dhabi	ae	-782066	3	AED	164	1500		189	54.37554628	24.50450012	1	http://www.booking.com/hotel/ae/al-diar-capital.html	http://aff.bstatic.com/images/hotel/max500/823/8232074.jpg	"Al Diar Capital Hotel is located in the heart of Abu Dhabi's business districts, commercial areas and most popular shopping mall in the city."	abu-dhabi	Abu Dhabi	7	1	1	
1682894	Beach Place Apartments	"Hasharon 15 apartments numbers ( 1,2,3,4,5)"	35012	Haifa	il	-780112	0	USD	90			5	34.97972702	32.83415993	1	http://www.booking.com/hotel/il/beach-place-apartments.html	http://aff.bstatic.com/images/hotel/max500/724/72401835.jpg	"Featuring free WiFi, Beach Place Apartments offers pet-friendly accommodation in Haifa. Haifa’s Municipal Theater is 3.6 km away.  The accommodation is air conditioned and comes with a satellite flat-screen TV."	haifa	Haifa	7	1	1	
1566375	Al Rihab Carawon	"Al Qubbah ,Exit 9 ,Ishbiliyah  District"	11461	Riyadh	sa	900040280	0	SAR	230			11	46.77650481	24.78973486	1	http://www.booking.com/hotel/sa/al-riheb-carawon.html	http://aff.bstatic.com/images/hotel/max500/885/88549589.jpg	"Featuring free WiFi and air conditioning, Al Rihab Carawon is situated in Riyadh. King Fahd Stadium is 6 km away. Free private parking is available on site.  All units feature a TV.  The property also offers grocery delivery."	riyadh-sa	Riyadh	7	1	1	
1491987	Sapphire Plaza Hotel	"Al Rayyan Road, Al Reem Street"		Doha	qa	-785169	4	QAR	280			174	51.5107888	25.28915719	1	http://www.booking.com/hotel/qa/sapphire-plaza-doha.html	http://aff.bstatic.com/images/hotel/max500/539/53989456.jpg	"Featuring free WiFi, Sapphire Plaza Hotel offers deluxe 4 star accommodations in Doha. Guests can enjoy the on-site restaurant. Free private parking is available on site."	doha	Doha	7	1	1	
1855654	Vacation Bay - Boulevard View	Standpoint Tower-A Downtown		Dubai	ae	-782831	0	AED	575			1	55.27069548	25.19661955	1	http://www.booking.com/hotel/ae/vacation-bay-boulevard-view-studio-apartment.html	http://aff.bstatic.com/images/hotel/max500/729/72950019.jpg	"Set 300 metres from Burj Khalifa in Dubai, this apartment features free WiFi. The property is 600 metres from The Dubai Fountain and free private parking is provided."	dubai	Dubai	7	1	1	
1896629	Masaya Furnished Apartments	"Building 49, Abu Aldur Alroomi Street, Al Ulaya"	34714	Al Khobar	sa	-3092086	0	SAR	100			24	50.18343061	26.29195534	1	http://www.booking.com/hotel/sa/masaya-furnished-apartments.html	http://aff.bstatic.com/images/hotel/max500/755/75508837.jpg	"Featuring free WiFi and air conditioning, Masaya Furnished Apartments is set in Al Khobar. Al Rashid Mall is 300 metres away. Free private parking is available on site.  The accommodation has a flat-screen TV. A fridge and kettle are also offered."	al-khubar	Al Khobar	7	1	1	
1179700	Leyad Hashmura Lodging	Hashmura 283	12105	Yesod Hamaala	il	900040560	0	USD	160			5	35.60653047	33.06020045	1	http://www.booking.com/hotel/il/leyad-hashmura-lodging.html	http://aff.bstatic.com/images/hotel/max500/373/37344797.jpg	"Offering a garden, Leyad Hashmura Lodging offers accommodation in Yesod Hamaala. Tiberias is 31 km from the property. Free private parking is available on site.  All units have a seating area."	yesod-hamaale	Yesod Hamaala	7	1	1	
1603685	Sights Holiday Home	Saham	319	Hayl	om	-787288	0	OMR	200			1	56.914747	24.043984	1	http://www.booking.com/hotel/om/sights-resort.html	http://aff.bstatic.com/images/hotel/max500/592/59248253.jpg	"Sights Holiday Home is a villa set in Ḩayl, 40 km from Sohar. You can relax by the outdoor pool in the garden in fair weather. Free private parking is available on site."	hayl	Ḩayl	7	1	1	
1422077	Apartment On The Seafront	Ha Sharon 22/2	3501225	Haifa	il	-780112	0	USD	70			1	34.97883539	32.83386874	1	http://www.booking.com/hotel/il/zimmer-on-the-seafront.html	http://aff.bstatic.com/images/hotel/max500/560/56088172.jpg	"Apartment On The Seafront offers accommodation in Haifa, 3.6 km from Haifa’s Municipal Theater and 120 metres from Bat Galim beach.  The kitchen has an oven and a microwave. A flat-screen TV is offered."	haifa	Haifa	7	1	1	
1355070	Green Mubazzarah Chalets	"P.O. Box 67252, Jebel Hafeet , Hot Spring Area"		Al Ain	ae	-782122	0	AED	522.5			200	55.73828691	24.10753952	1	http://www.booking.com/hotel/ae/green-mubazzarah-chalets.html	http://aff.bstatic.com/images/hotel/max500/460/46050220.jpg	"Offering natural hot springs, Green Mubazzarah is located in Al Ain in the Abu Dhabi Emirate Region. Green Mubazzarah Chalets boasts a year-round outdoor pool and terrace. The adrenaline-packed Wadi Adventure is 2 km away."	al--ayn	Al Ain	7	1	1	
